"result","player","converted_x","converted_y","shot_distance","shot_x","shot_y"
"made","Brandon Jennings",7.3,23.7,26,7.3,23.7
"made","Brandon Jennings",22.1,31.1,26,22.1,31.1
"made","Mike Dunleavy",0.9,7.8,24,0.9,7.8
"made","Andrew Bogut",24.8,13.2,8,24.8,13.2
"made","D.J. Augustin",26,88.3,1,24,5.7
"made","Beno Udrih",38.8,25.3,25,38.8,25.3
"made","Jordan Hill",24,5.6,1,24,5.6
"made","Hedo Turkoglu",28.2,84.5,6,21.8,9.5
"made","Jordan Hill",24.4,6.2,1,24.4,6.2
"made","Dwight Howard",23.5,85.9,3,26.5,8.09999999999999
"made","Ryan Anderson",42.4,69.2,26,7.6,24.8
"made","Dwight Howard",26.7,88.1,2,23.3,5.90000000000001
"made","Kyle Lowry",9.5,23.3,24,9.5,23.3
"made","Luis Scola",32.9,10.5,10,32.9,10.5
"made","Dwight Howard",26.5,88.9,2,23.5,5.09999999999999
"made","Hedo Turkoglu",29.5,79.3,11,20.5,14.7
"made","Luis Scola",13.4,13,14,13.4,13
"made","Samuel Dalembert",23.7,6.2,2,23.7,6.2
"made","Dwight Howard",26.5,87.9,2,23.5,6.09999999999999
"made","Jameer Nelson",25.6,88.1,1,24.4,5.90000000000001
"made","Luis Scola",14.4,22.2,20,14.4,22.2
"made","JJ Redick",1.6,88.3,23,48.4,5.7
"made","Samuel Dalembert",19.2,26.9,23,19.2,26.9
"made","Dwight Howard",27.8,85.6,4,22.2,8.40000000000001
"made","Terrence Williams",32.9,27.7,24,32.9,27.7
"made","Glen Davis",25.7,89,1,24.3,5
"made","JJ Redick",25.6,89,1,24.4,5
"made","Goran Dragic",44.8,20.1,25,44.8,20.1
"made","Terrence Williams",30.7,8.7,7,30.7,8.7
"made","Glen Davis",25,87.8,1,25,6.2
"made","Von Wafer",27.3,88.9,2,22.7,5.09999999999999
"made","Goran Dragic",24.9,5.1,0,24.9,5.1
"made","Ryan Anderson",26,87.9,1,24,6.09999999999999
"made","Dwight Howard",25.1,87.5,2,24.9,6.5
"made","Dwight Howard",31.7,87,7,18.3,7
"made","Luis Scola",23.8,5,1,23.8,5
"made","Ryan Anderson",38.2,66.2,26,11.8,27.8
"made","Dwight Howard",24.2,88.3,1,25.8,5.7
"made","Chase Budinger",27.4,9.5,5,27.4,9.5
"made","Kyle Lowry",23.8,5.3,1,23.8,5.3
"made","Luis Scola",21.3,8.1,5,21.3,8.1
"made","Jason Richardson",23.9,75.9,13,26.1,18.1
"made","Glen Davis",40.2,88.6,15,9.8,5.40000000000001
"made","Luis Scola",41.6,5.7,17,41.6,5.7
"made","Kyle Lowry",22.6,5.6,2,22.6,5.6
"made","JJ Redick",36.8,75.2,18,13.2,18.8
"made","Samuel Dalembert",24.9,26.9,22,24.9,26.9
"made","JJ Redick",25.7,87,2,24.3,7
"made","Hedo Turkoglu",27.6,88.1,3,22.4,5.90000000000001
"made","Hedo Turkoglu",27.6,87.8,3,22.4,6.2
"made","Jordan Hill",18.1,18.1,15,18.1,18.1
"made","Jason Richardson",26,87.1,2,24,6.90000000000001
"made","Kevin Martin",29.6,26.4,22,29.6,26.4
"made","Jason Richardson",24.5,88.1,1,25.5,5.90000000000001
"made","Kyle Lowry",25.4,6.2,1,25.4,6.2
"made","Luis Scola",18,15.5,13,18,15.5
"made","Hedo Turkoglu",41.6,87.8,17,8.4,6.2
"made","Luis Scola",30.9,22.5,18,30.9,22.5
"made","Courtney Lee",47.6,5.9,23,47.6,5.9
"made","Kyle Lowry",10.9,21.5,22,10.9,21.5
"made","JJ Redick",26.2,88.4,1,23.8,5.59999999999999
"made","Jason Richardson",17.7,74.1,17,32.3,19.9
"made","Dwight Howard",26.7,84.6,5,23.3,9.40000000000001
"made","Chris Duhon",32.2,64.8,25,17.8,29.2
"made","Chris Duhon",27.4,88.1,3,22.6,5.90000000000001
"made","Courtney Lee",37.7,17.4,18,37.7,17.4
"made","Courtney Lee",23.2,5.4,2,23.2,5.4
"made","Samuel Dalembert",23.8,6.7,2,23.8,6.7
"made","Glen Davis",10,87.8,15,40,6.2
"made","Glen Davis",27.1,88.1,2,22.9,5.90000000000001
"made","Samuel Dalembert",24.4,5.1,1,24.4,5.1
"made","JJ Redick",7.1,71.1,25,42.9,22.9
"made","Terrence Williams",43.3,9.5,19,43.3,9.5
"made","Hedo Turkoglu",6.7,88.7,18,43.3,5.3
"made","Terrence Williams",48.5,7.6,24,48.5,7.6
"made","Courtney Lee",25.5,21,16,25.5,21
"made","JJ Redick",4.6,75.3,25,45.4,18.7
"made","Courtney Lee",22.9,4.8,2,22.9,4.8
"made","Hedo Turkoglu",9.3,69.6,25,40.7,24.4
"made","Jason Richardson",25.6,87.5,2,24.4,6.5
"made","Hedo Turkoglu",25.6,89,1,24.4,5
"made","Terrence Williams",24.1,6.1,1,24.1,6.1
"made","JJ Redick",7.8,90,17,42.2,4
"made","Courtney Lee",20.8,29.1,24,20.8,29.1
"made","Hedo Turkoglu",7.3,68.4,27,42.7,25.6
"made","Hedo Turkoglu",6.2,73,25,43.8,21
"made","Andrea Bargnani",13.4,27,25,13.4,27
"made","Anderson Varejao",24.8,88.7,0,25.2,5.3
"made","Andrea Bargnani",36.4,16,16,36.4,16
"made","Amir Johnson",24.9,5,0,24.9,5
"made","Anthony Parker",2.2,90.1,23,47.8,3.90000000000001
"made","James Johnson",23.7,4.7,1,23.7,4.7
"made","Antawn Jamison",26.2,88.7,1,23.8,5.3
"made","Andrea Bargnani",29.5,16.2,12,29.5,16.2
"made","Amir Johnson",23,11.7,7,23,11.7
"made","Anthony Parker",48.6,87.9,24,1.4,6.09999999999999
"made","Jose Calderon",10.7,25.8,25,10.7,25.8
"made","Antawn Jamison",8.9,88.1,16,41.1,5.90000000000001
"made","Ed Davis",15.5,7.5,10,15.5,7.5
"made","James Johnson",9.8,25.1,25,9.8,25.1
"made","Alonzo Gee",26.5,82.9,6,23.5,11.1
"made","Tristan Thompson",25.6,89.2,1,24.4,4.8
"made","Ramon Sessions",25.4,88.7,0,24.6,5.3
"made","Leandro Barbosa",24.6,4.7,0,24.6,4.7
"made","Leandro Barbosa",25.5,5.1,1,25.5,5.1
"made","Tristan Thompson",24.3,88.7,1,25.7,5.3
"made","Ramon Sessions",14.2,67.4,24,35.8,26.6
"made","Jerryd Bayless",10.3,12.5,17,10.3,12.5
"made","Tristan Thompson",23.9,86.4,3,26.1,7.59999999999999
"made","Leandro Barbosa",24.8,5.4,0,24.8,5.4
"made","Ed Davis",24.4,5.1,1,24.4,5.1
"made","Jerryd Bayless",34.7,26.9,24,34.7,26.9
"made","Leandro Barbosa",29.3,29.2,25,29.3,29.2
"made","Ed Davis",32.1,8.1,8,32.1,8.1
"made","Ramon Sessions",26,89.6,1,24,4.40000000000001
"made","Ed Davis",23.3,5,2,23.3,5
"made","Anderson Varejao",25.1,88.4,1,24.9,5.59999999999999
"made","Amir Johnson",24.4,4.8,1,24.4,4.8
"made","Kyrie Irving",27.9,84.8,5,22.1,9.2
"made","DeMar DeRozan",36.7,13.5,14,36.7,13.5
"made","Anderson Varejao",25.9,90.3,2,24.1,3.7
"made","Amir Johnson",24.1,5.4,1,24.1,5.4
"made","DeMar DeRozan",24.8,4.7,0,24.8,4.7
"made","Anderson Varejao",25.2,89.5,1,24.8,4.5
"made","DeMar DeRozan",24.6,5,0,24.6,5
"made","Antawn Jamison",12,84.8,14,38,9.2
"made","Jose Calderon",24.4,5.1,1,24.4,5.1
"made","Anderson Varejao",25.1,88.7,0,24.9,5.3
"made","Jose Calderon",26.9,32.2,27,26.9,32.2
"made","Antawn Jamison",10.4,86.4,15,39.6,7.59999999999999
"made","Rasual Butler",47.6,7.2,23,47.6,7.2
"made","Jose Calderon",23.2,31.5,27,23.2,31.5
"made","Antawn Jamison",32.7,89,8,17.3,5
"made","Amir Johnson",23.2,5.9,2,23.2,5.9
"made","Ed Davis",24.9,5.1,0,24.9,5.1
"made","Ramon Sessions",16.8,65.7,25,33.2,28.3
"made","Daniel Gibson",23.5,71.8,17,26.5,22.2
"made","Ramon Sessions",24.8,89,0,25.2,5
"made","Alonzo Gee",25.4,88.6,1,24.6,5.40000000000001
"made","Jerryd Bayless",32,20.6,17,32,20.6
"made","Daniel Gibson",42.3,74.2,23,7.7,19.8
"made","Jerryd Bayless",11.5,25,24,11.5,25
"made","Ramon Sessions",36.1,78.3,15,13.9,15.7
"made","Ed Davis",25,17.9,13,25,17.9
"made","Jamaal Magloire",23.3,3.6,2,23.3,3.6
"made","Alonzo Gee",25.6,84.9,4,24.4,9.09999999999999
"made","Tristan Thompson",25.9,87.9,1,24.1,6.09999999999999
"made","Daniel Gibson",24.8,88.9,0,25.2,5.09999999999999
"made","Ed Davis",24.8,5,0,24.8,5
"made","Jose Calderon",43.3,6.5,18,43.3,6.5
"made","Alonzo Gee",12,68.1,25,38,25.9
"made","Leandro Barbosa",24.1,5.6,1,24.1,5.6
"made","Antawn Jamison",27.1,84.2,5,22.9,9.8
"made","DeMar DeRozan",38.9,14.4,17,38.9,14.4
"made","DeMar DeRozan",46.3,5.9,21,46.3,5.9
"made","DeMar DeRozan",24.1,4.8,1,24.1,4.8
"made","Anthony Parker",36.9,75.5,18,13.1,18.5
"made","Andrea Bargnani",21.1,18.4,14,21.1,18.4
"made","Alonzo Gee",26.2,89.6,1,23.8,4.40000000000001
"made","Andrea Bargnani",7.6,12.2,19,7.6,12.2
"made","DeMar DeRozan",25,5.3,0,25,5.3
"made","Kyrie Irving",15.8,65.7,25,34.2,28.3
"made","Anderson Varejao",26,90.1,1,24,3.90000000000001
"made","David West",25.7,87.1,2,24.3,6.90000000000001
"made","Greg Monroe",11.7,12.7,15,11.7,12.7
"made","Roy Hibbert",25.6,89,1,24.4,5
"made","Jonas Jerebko",25.4,5.7,1,25.4,5.7
"made","Paul George",22.1,63.5,26,27.9,30.5
"made","Tayshaun Prince",23.5,6.4,2,23.5,6.4
"made","Danny Granger",25.6,69.2,20,24.4,24.8
"made","Ben Gordon",26.1,6.4,2,26.1,6.4
"made","Roy Hibbert",29.5,86.4,5,20.5,7.59999999999999
"made","Ben Gordon",24.6,7.3,2,24.6,7.3
"made","George Hill",24.8,88.3,1,25.2,5.7
"made","Tyler Hansbrough",24.6,89.5,1,25.4,4.5
"made","Brandon Knight",48.1,8.6,23,48.1,8.6
"made","David West",39.1,88.6,14,10.9,5.40000000000001
"made","Ben Wallace",25,6.2,1,25,6.2
"made","Jonas Jerebko",25.4,5,0,25.4,5
"made","Tyler Hansbrough",24.2,87.5,2,25.8,6.5
"made","Jonas Jerebko",25.2,5.1,0,25.2,5.1
"made","Tyler Hansbrough",24.6,89,0,25.4,5
"made","Dahntay Jones",17.5,85.7,8,32.5,8.3
"made","Will Bynum",39.6,25.9,25,39.6,25.9
"made","Rodney Stuckey",24,5,1,24,5
"made","Tayshaun Prince",42.9,6.1,18,42.9,6.1
"made","Jonas Jerebko",44.6,5.7,20,44.6,5.7
"made","Ben Gordon",34.3,20.6,18,34.3,20.6
"made","Roy Hibbert",17.1,85.3,9,32.9,8.7
"made","Paul George",7.5,69.3,26,42.5,24.7
"made","Darren Collison",6.8,70.6,26,43.2,23.4
"made","Jonas Jerebko",5.4,7.3,20,5.4,7.3
"made","Jonas Jerebko",24.8,5.7,1,24.8,5.7
"made","Danny Granger",27.3,63.8,25,22.7,30.2
"made","Danny Granger",25.7,89.5,1,24.3,4.5
"made","Danny Granger",14.4,71.1,21,35.6,22.9
"made","Darren Collison",38,90.9,13,12,3.09999999999999
"made","Darren Collison",48.7,88.3,24,1.3,5.7
"made","Roy Hibbert",26.2,87.8,2,23.8,6.2
"made","Tayshaun Prince",8.2,5.4,17,8.2,5.4
"made","Danny Granger",29.2,85.6,5,20.8,8.40000000000001
"made","Brandon Knight",1.6,10.2,24,1.6,10.2
"made","Tyler Hansbrough",21.3,83.2,7,28.7,10.8
"made","Dahntay Jones",25.9,88.7,1,24.1,5.3
"made","Dahntay Jones",47.8,89,23,2.2,5
"made","George Hill",25.1,90,1,24.9,4
"made","Rodney Stuckey",28.2,30.7,26,28.2,30.7
"made","Brandon Knight",47.4,17.6,26,47.4,17.6
"made","Paul George",25.2,89.3,0,24.8,4.7
"made","David West",34.5,84.3,11,15.5,9.7
"made","Greg Monroe",24.4,5.3,1,24.4,5.3
"made","Tyler Hansbrough",9,89,16,41,5
"made","Danny Granger",39.7,69.3,25,10.3,24.7
"made","Ben Gordon",49.5,4,25,49.5,4
"made","Jonas Jerebko",27.1,5.4,2,27.1,5.4
"made","Rodney Stuckey",24.8,5.6,1,24.8,5.6
"made","Rodney Stuckey",24.3,5.1,1,24.3,5.1
"made","Roy Hibbert",24.1,88.6,1,25.9,5.40000000000001
"made","Roy Hibbert",26.7,88.6,2,23.3,5.40000000000001
"made","Tyler Hansbrough",41,88.6,16,9,5.40000000000001
"made","Rodney Stuckey",42.7,24.5,26,42.7,24.5
"made","Greg Monroe",24.9,5.3,0,24.9,5.3
"made","Kevin Durant",35,19,17,35,19
"made","Serge Ibaka",18.6,19.6,16,18.6,19.6
"made","Michael Beasley",32.8,74.5,16,17.2,19.5
"made","Darko Milicic",23.7,80.4,9,26.3,13.6
"made","Kevin Durant",9.8,13.8,18,9.8,13.8
"made","Luke Ridnour",17.2,69.6,21,32.8,24.4
"made","Kevin Love",25.6,89,1,24.4,5
"made","Michael Beasley",25.2,88.6,0,24.8,5.40000000000001
"made","Michael Beasley",23.5,88.3,2,26.5,5.7
"made","Russell Westbrook",21.3,7.2,4,21.3,7.2
"made","Michael Beasley",20.2,87.5,5,29.8,6.5
"made","Michael Beasley",23.4,87,3,26.6,7
"made","James Harden",10.1,15.4,18,10.1,15.4
"made","Jose Juan Barea",25.6,89,1,24.4,5
"made","James Harden",8.7,23.3,25,8.7,23.3
"made","Nazr Mohammed",28.7,11.6,8,28.7,11.6
"made","Kevin Love",25,86.8,2,25,7.2
"made","Jose Juan Barea",24.8,88.3,1,25.2,5.7
"made","Derrick Williams",23.5,87.5,2,26.5,6.5
"made","Wesley Johnson",23.5,87.8,2,26.5,6.2
"made","James Harden",32.6,10.5,9,32.6,10.5
"made","Derrick Williams",25,86.7,2,25,7.3
"made","Wesley Johnson",9.3,68.7,26,40.7,25.3
"made","Kevin Durant",19.7,23.6,19,19.7,23.6
"made","Anthony Randolph",26.5,88.7,2,23.5,5.3
"made","Russell Westbrook",26.8,6.4,2,26.8,6.4
"made","Russell Westbrook",23.8,5.4,1,23.8,5.4
"made","James Harden",27.9,5.7,3,27.9,5.7
"made","Kevin Durant",30.1,30.4,26,30.1,30.4
"made","Kevin Love",24.6,88.4,1,25.4,5.59999999999999
"made","Russell Westbrook",23.3,5.9,2,23.3,5.9
"made","Kevin Durant",25.2,5.1,0,25.2,5.1
"made","Russell Westbrook",27.1,10.8,6,27.1,10.8
"made","Michael Beasley",27.4,89.5,2,22.6,4.5
"made","James Harden",23.5,4.4,2,23.5,4.4
"made","Russell Westbrook",23.5,5,2,23.5,5
"made","Serge Ibaka",8.7,4.8,16,8.7,4.8
"made","Darko Milicic",24.3,86,3,25.7,8
"made","Russell Westbrook",32.1,18.2,15,32.1,18.2
"made","Kevin Love",24.2,87.8,1,25.8,6.2
"made","Kevin Durant",12.5,15.7,16,12.5,15.7
"made","Serge Ibaka",41.3,7.2,16,41.3,7.2
"made","Darko Milicic",15.8,85.4,10,34.2,8.59999999999999
"made","Kevin Durant",13.4,15.7,16,13.4,15.7
"made","Nick Collison",19.1,23.9,20,19.1,23.9
"made","Darko Milicic",25,87.9,1,25,6.09999999999999
"made","Jose Juan Barea",26.5,88.9,2,23.5,5.09999999999999
"made","Kevin Love",29,64,25,21,30
"made","Russell Westbrook",24.8,13.5,9,24.8,13.5
"made","Michael Beasley",26.8,89,2,23.2,5
"made","Kevin Durant",13.7,7.2,12,13.7,7.2
"made","Kevin Durant",22.7,4.8,2,22.7,4.8
"made","Michael Beasley",40.7,86.2,16,9.3,7.8
"made","Michael Beasley",24,80.2,9,26,13.8
"made","Kevin Durant",28,13.5,9,28,13.5
"made","Kevin Durant",14.5,28.3,26,14.5,28.3
"made","Derrick Williams",24.8,88.4,1,25.2,5.59999999999999
"made","Jose Juan Barea",37.1,66.8,25,12.9,27.2
"made","Derrick Williams",23.7,87.9,2,26.3,6.09999999999999
"made","Daequan Cook",2.8,6.5,22,2.8,6.5
"made","Jose Juan Barea",31.1,87.3,6,18.9,6.7
"made","Derrick Williams",25,88.1,1,25,5.90000000000001
"made","Daequan Cook",47.3,9.8,23,47.3,9.8
"made","Ricky Rubio",38,82.6,14,12,11.4
"made","Russell Westbrook",25.8,5.7,1,25.8,5.7
"made","Jose Juan Barea",22.3,87.1,3,27.7,6.90000000000001
"made","Kevin Durant",8,8.9,17,8,8.9
"made","Michael Beasley",24.2,88.9,1,25.8,5.09999999999999
"made","Kevin Love",25,88.7,0,25,5.3
"made","Ricky Rubio",20.4,73.3,16,29.6,20.7
"made","Russell Westbrook",27.1,7.8,4,27.1,7.8
"made","Michael Beasley",24.3,89.3,1,25.7,4.7
"made","Kendrick Perkins",23.7,5.1,1,23.7,5.1
"made","Derrick Williams",23.5,88.3,2,26.5,5.7
"made","Danilo Gallinari",24.9,6.4,1,24.9,6.4
"made","Shawn Marion",24.2,89.5,1,25.8,4.5
"made","Ty Lawson",23.3,4.8,2,23.3,4.8
"made","Jason Kidd",32,65.5,25,18,28.5
"made","Ty Lawson",23,19.9,15,23,19.9
"made","Dirk Nowitzki",9.2,83.4,17,40.8,10.6
"made","Ty Lawson",4.4,18.2,24,4.4,18.2
"made","Brendan Haywood",25,88.7,0,25,5.3
"made","Jason Terry",25.4,88.3,1,24.6,5.7
"made","Danilo Gallinari",24.9,5.1,0,24.9,5.1
"made","Brendan Haywood",25.2,89.5,1,24.8,4.5
"made","Ty Lawson",23,29.7,25,23,29.7
"made","Andre Miller",23.7,9.7,5,23.7,9.7
"made","Vince Carter",38.8,69.3,24,11.2,24.7
"made","Al Harrington",25,4.7,0,25,4.7
"made","Andre Miller",24.9,5.1,0,24.9,5.1
"made","Danilo Gallinari",25.8,5.1,1,25.8,5.1
"made","Jason Terry",39.1,88.6,14,10.9,5.40000000000001
"made","Rodrigue Beaubois",47.6,86.4,23,2.4,7.59999999999999
"made","Al Harrington",3.2,19.5,26,3.2,19.5
"made","Al Harrington",48.2,4.8,23,48.2,4.8
"made","Al Harrington",24.9,5.4,0,24.9,5.4
"made","Rodrigue Beaubois",9.3,83.8,17,40.7,10.2
"made","Andre Miller",21,9.5,6,21,9.5
"made","Dirk Nowitzki",14.2,81.5,13,35.8,12.5
"made","Al Harrington",24,4.7,1,24,4.7
"made","Lamar Odom",27.3,88.6,2,22.7,5.40000000000001
"made","Rudy Fernandez",5,16.5,23,5,16.5
"made","Dirk Nowitzki",33.6,74.2,17,16.4,19.8
"made","Andre Miller",24.9,5.4,0,24.9,5.4
"made","Dirk Nowitzki",35.3,71.7,20,14.7,22.3
"made","Andre Miller",48.1,5.7,23,48.1,5.7
"made","Jason Terry",7.8,88.9,17,42.2,5.09999999999999
"made","Nene",23.5,9.4,5,23.5,9.4
"made","Jason Kidd",31.4,65.5,24,18.6,28.5
"made","Andre Miller",13.7,26.9,25,13.7,26.9
"made","Ty Lawson",34,11.6,11,34,11.6
"made","Nene",23.2,4.5,2,23.2,4.5
"made","Ty Lawson",23.8,4.5,1,23.8,4.5
"made","Ty Lawson",23.2,5.1,2,23.2,5.1
"made","Ty Lawson",10.7,24.7,24,10.7,24.7
"made","Al Harrington",25,4.5,0,25,4.5
"made","Nene",23.7,5.1,1,23.7,5.1
"made","Arron Afflalo",45.7,8.3,21,45.7,8.3
"made","Danilo Gallinari",14.5,28.1,25,14.5,28.1
"made","Jason Kidd",28.6,64.4,25,21.4,29.6
"made","Brendan Haywood",25,88.7,0,25,5.3
"made","Nene",15.6,20.7,18,15.6,20.7
"made","Ty Lawson",22.9,4.8,2,22.9,4.8
"made","Jason Kidd",23.9,64.6,24,26.1,29.4
"made","Dirk Nowitzki",25,89.8,1,25,4.2
"made","Arron Afflalo",31,23.7,20,31,23.7
"made","Arron Afflalo",38.6,25.1,24,38.6,25.1
"made","Dirk Nowitzki",27.3,77.1,12,22.7,16.9
"made","Brian Cardinal",24,89,1,26,5
"made","Dirk Nowitzki",25.7,87.9,1,24.3,6.09999999999999
"made","Rudy Fernandez",42.1,24.2,26,42.1,24.2
"made","Vince Carter",25.6,89.3,1,24.4,4.7
"made","Al Harrington",26,13.8,9,26,13.8
"made","Sean Williams",25.1,88.9,0,24.9,5.09999999999999
"made","Sean Williams",25.7,83.7,5,24.3,10.3
"made","Delonte West",27.3,89.2,2,22.7,4.8
"made","Vince Carter",31.1,65.1,25,18.9,28.9
"made","Sean Williams",25.9,89,1,24.1,5
"made","Arron Afflalo",43.5,8.9,19,43.5,8.9
"made","Rodrigue Beaubois",42.1,71.4,25,7.9,22.6
"made","Sean Williams",26.2,89,1,23.8,5
"made","Corey Brewer",41,11.7,17,41,11.7
"made","Ty Lawson",20.3,4.7,5,20.3,4.7
"made","Ian Mahinmi",26.5,88.4,2,23.5,5.59999999999999
"made","Corey Brewer",41.4,11.9,18,41.4,11.9
"made","DeJuan Blair",24.8,88.6,0,25.2,5.40000000000001
"made","Tim Duncan",22.4,70.9,18,27.6,23.1
"made","Marc Gasol",25.5,6.1,1,25.5,6.1
"made","Rudy Gay",25.8,6.2,1,25.8,6.2
"made","Tim Duncan",13.1,80.4,15,36.9,13.6
"made","Marc Gasol",35,22.6,20,35,22.6
"made","Matt Bonner",32.5,64.4,26,17.5,29.6
"made","Tony Allen",19.9,10.2,7,19.9,10.2
"made","Rudy Gay",24.6,6.2,1,24.6,6.2
"made","Dante Cunningham",24.4,4.7,1,24.4,4.7
"made","James Anderson",1.9,89,23,48.1,5
"made","O.J. Mayo",14.7,22.2,20,14.7,22.2
"made","O.J. Mayo",16.7,9.8,10,16.7,9.8
"made","Dante Cunningham",16.4,16,14,16.4,16
"made","Tiago Splitter",25.6,87.6,2,24.4,6.40000000000001
"made","Richard Jefferson",24.3,69.8,19,25.7,24.2
"made","James Anderson",23.9,88.6,1,26.1,5.40000000000001
"made","Richard Jefferson",48,88.4,23,2,5.59999999999999
"made","Jeremy Pargo",39.4,15.2,18,39.4,15.2
"made","Richard Jefferson",26.8,70.4,19,23.2,23.6
"made","Mike Conley",24.9,4.8,0,24.9,4.8
"made","Manu Ginobili",44.2,71.2,26,5.8,22.8
"made","Richard Jefferson",9.8,70.1,24,40.2,23.9
"made","Manu Ginobili",24.8,88.6,0,25.2,5.40000000000001
"made","DeJuan Blair",24.8,89.3,0,25.2,4.7
"made","Tony Parker",25.1,87.9,1,24.9,6.09999999999999
"made","Marc Gasol",25,5.3,0,25,5.3
"made","Zach Randolph",19.2,6.7,6,19.2,6.7
"made","Mike Conley",1.9,11.4,24,1.9,11.4
"made","Marc Gasol",36.7,18.7,18,36.7,18.7
"made","Manu Ginobili",42.1,70.9,25,7.9,23.1
"made","Mike Conley",12.6,19.8,19,12.6,19.8
"made","Tony Parker",35.8,72.8,19,14.2,21.2
"made","Rudy Gay",37,21.5,20,37,21.5
"made","Tony Parker",27.1,89.5,2,22.9,4.5
"made","DeJuan Blair",26,88.6,1,24,5.40000000000001
"made","Rudy Gay",40.5,9.2,16,40.5,9.2
"made","Richard Jefferson",17.9,64.3,26,32.1,29.7
"made","Rudy Gay",23.5,5.7,2,23.5,5.7
"made","Manu Ginobili",48.1,87.8,23,1.9,6.2
"made","Tony Parker",23.9,90.4,2,26.1,3.59999999999999
"made","Tim Duncan",24.8,88.3,1,25.2,5.7
"made","Kawhi Leonard",26.3,89,1,23.7,5
"made","Manu Ginobili",25,88.9,0,25,5.09999999999999
"made","Kawhi Leonard",48,85.7,23,2,8.3
"made","Jeremy Pargo",22.9,30.4,25,22.9,30.4
"made","Sam Young",27.9,20.9,16,27.9,20.9
"made","Marc Gasol",25.5,6.7,2,25.5,6.7
"made","Tony Parker",23.7,89,1,26.3,5
"made","Dante Cunningham",8.7,13.8,19,8.7,13.8
"made","James Anderson",27.6,89,3,22.4,5
"made","Dante Cunningham",33.9,22.3,19,33.9,22.3
"made","Quincy Pondexter",23.7,5.4,1,23.7,5.4
"made","Rudy Gay",27.3,4,3,27.3,4
"made","Tiago Splitter",26.2,89.3,1,23.8,4.7
"made","Mike Conley",26.9,5.9,2,26.9,5.9
"made","Rudy Gay",37.5,26.9,25,37.5,26.9
"made","Rudy Gay",25.4,5.9,1,25.4,5.9
"made","Tim Duncan",25.1,87.9,1,24.9,6.09999999999999
"made","James Anderson",23.2,89.5,2,26.8,4.5
"made","Zach Randolph",23.2,4.7,2,23.2,4.7
"made","Manu Ginobili",23.2,88.6,2,26.8,5.40000000000001
"made","Zach Randolph",30.4,22.9,19,30.4,22.9
"made","Tony Parker",9,86.7,16,41,7.3
"made","Manu Ginobili",24.8,88.6,0,25.2,5.40000000000001
"made","Quincy Pondexter",24.8,4,1,24.8,4
"made","Danny Green",42.9,69,27,7.1,25
"made","Quincy Pondexter",21.3,18.8,14,21.3,18.8
"made","Sam Young",23.8,4.2,1,23.8,4.2
"made","Eric Gordon",43.3,10.6,19,43.3,10.6
"made","Marco Belinelli",25,4.5,0,25,4.5
"made","Marcin Gortat",23.2,89,2,26.8,5
"made","Carl Landry",21.6,11.4,7,21.6,11.4
"made","Marcin Gortat",25.4,89.5,1,24.6,4.5
"made","Carl Landry",15.3,12.2,12,15.3,12.2
"made","Jared Dudley",1.3,84.8,24,48.7,9.2
"made","Eric Gordon",24.9,12.4,7,24.9,12.4
"made","Carl Landry",17.7,8.4,8,17.7,8.4
"made","Grant Hill",19.1,85.4,7,30.9,8.59999999999999
"made","Chris Kaman",22.7,5.1,2,22.7,5.1
"made","Eric Gordon",24.3,6.1,1,24.3,6.1
"made","Greivis Vasquez",22.9,29.9,25,22.9,29.9
"made","Jared Dudley",25,88.9,0,25,5.09999999999999
"made","Josh Childress",24.8,87.1,2,25.2,6.90000000000001
"made","Eric Gordon",25.5,4.5,1,25.5,4.5
"made","Robin Lopez",7.6,84.3,18,42.4,9.7
"made","Jason Smith",9.6,16.5,19,9.6,16.5
"made","Josh Childress",2.9,76.7,25,47.1,17.3
"made","Marco Belinelli",25,5.4,0,25,5.4
"made","Robin Lopez",8.6,88.3,16,41.4,5.7
"made","Chris Kaman",10.7,11,16,10.7,11
"made","Carl Landry",8.7,9.8,17,8.7,9.8
"made","Channing Frye",32.3,86.4,8,17.7,7.59999999999999
"made","Marcin Gortat",25,88.4,1,25,5.59999999999999
"made","Emeka Okafor",16.7,19.2,16,16.7,19.2
"made","Trevor Ariza",24.4,5.6,1,24.4,5.6
"made","Marcin Gortat",23.1,88.4,2,26.9,5.59999999999999
"made","Trevor Ariza",18.9,11.7,9,18.9,11.7
"made","Eric Gordon",16.4,10.6,10,16.4,10.6
"made","Steve Nash",1.6,78,26,48.4,16
"made","Trevor Ariza",42.5,22.9,25,42.5,22.9
"made","Eric Gordon",23,5,2,23,5
"made","Robin Lopez",32,87.9,7,18,6.09999999999999
"made","Steve Nash",11.7,79.9,16,38.3,14.1
"made","Trevor Ariza",42.9,11.6,19,42.9,11.6
"made","Grant Hill",14.7,74.5,18,35.3,19.5
"made","Jared Dudley",24.6,89.3,0,25.4,4.7
"made","Steve Nash",36.6,72,21,13.4,22
"made","Eric Gordon",24.6,5,0,24.6,5
"made","Marcin Gortat",25.7,89,1,24.3,5
"made","Marcin Gortat",24.8,89,0,25.2,5
"made","Greivis Vasquez",28.8,14.7,10,28.8,14.7
"made","Steve Nash",25.2,88.4,1,24.8,5.59999999999999
"made","Steve Nash",46.5,76.7,25,3.5,17.3
