data_set,team,player
2013-2014 Regular Season,POR,Meyers Leonard
2013-2014 Regular Season,POR,Will Barton
2013-2014 Regular Season,PHX,Markieff Morris
2013-2014 Regular Season,UTA,Ian Clark
2013-2014 Regular Season,PHX,Ish Smith
2013-2014 Regular Season,PHX,Dionte Christmas
2013-2014 Regular Season,SAC,Hamady Ndiaye
2013-2014 Regular Season,IND,Donald Sloan
2013-2014 Regular Season,IND,Chris Copeland
2013-2014 Regular Season,IND,Rasual Butler
2013-2014 Regular Season,CLE,Henry Sims
2013-2014 Regular Season,PHI,Brandon Davies
2013-2014 Regular Season,CHA,Ben Gordon
2013-2014 Regular Season,CHA,Jannero Pargo
2013-2014 Regular Season,TOR,Aaron Gray
2013-2014 Regular Season,SAC,Luc Mbah a Moute
2013-2014 Regular Season,SAC,Jimmer Fredette
2013-2014 Regular Season,DET,Brandon Jennings
2013-2014 Regular Season,BOS,Keith Bogans
2013-2014 Regular Season,BOS,MarShon Brooks
2013-2014 Regular Season,BKN,Mirza Teletovic
2013-2014 Regular Season,BKN,Mason Plumlee
2013-2014 Regular Season,OKC,Russell Westbrook
2013-2014 Regular Season,PHX,Viacheslav Kravtsov
2013-2014 Regular Season,ATL,John Jenkins
2013-2014 Regular Season,MIA,Michael Beasley
2013-2014 Regular Season,UTA,Brandon Rush
2013-2014 Regular Season,DET,Gigi Datome
2013-2014 Regular Season,LAL,Ryan Kelly
2013-2014 Regular Season,DEN,Jordan Hamilton
2013-2014 Regular Season,CHI,Marquis Teague
2013-2014 Regular Season,LAC,Willie Green
2013-2014 Regular Season,MEM,Jamaal Franklin
2013-2014 Regular Season,MIL,Ekpe Udoh
2013-2014 Regular Season,GSW,Harrison Barnes
2013-2014 Regular Season,MIN,A.J. Price
2013-2014 Regular Season,SAS,Cory Joseph
2013-2014 Regular Season,NYK,Cole Aldrich
2013-2014 Regular Season,NYK,Toure Murry
2013-2014 Regular Season,CLE,Sergey Karasev
2013-2014 Regular Season,UTA,Marvin Williams
2013-2014 Regular Season,CHI,Erik Murphy
2013-2014 Regular Season,TOR,Quincy Acy
2013-2014 Regular Season,CLE,Matthew Dellavedova
2013-2014 Regular Season,NYK,J.R. Smith
2013-2014 Regular Season,SAS,Nando De Colo
2013-2014 Regular Season,DET,Charlie Villanueva
2013-2014 Regular Season,MIL,Miroslav Raduljica
2013-2014 Regular Season,MIA,James Jones
2013-2014 Regular Season,WAS,Glen Rice Jr.
2013-2014 Regular Season,NOP,Lou Amundson
2013-2014 Regular Season,ORL,Doron Lamb
2013-2014 Regular Season,WAS,Jan Vesely
2013-2014 Regular Season,DEN,Wilson Chandler
2013-2014 Regular Season,UTA,Diante Garrett
2013-2014 Regular Season,BKN,Tyshawn Taylor
2013-2014 Regular Season,OKC,Hasheem Thabeet
2013-2014 Regular Season,MIL,Luke Ridnour
2013-2014 Regular Season,ATL,Gustavo Ayon
2013-2014 Regular Season,ATL,Lou Williams
2013-2014 Regular Season,POR,Victor Claver
2013-2014 Regular Season,DEN,Quincy Miller
2013-2014 Regular Season,NOP,Ryan Anderson
2013-2014 Regular Season,NOP,Josh Childress
2013-2014 Regular Season,BKN,Tornike Shengelia
2013-2014 Regular Season,DET,Josh Harrellson
2013-2014 Regular Season,DAL,Shane Larkin
2013-2014 Regular Season,GSW,Dewayne Dedmon
2013-2014 Regular Season,DET,Peyton Siva
2013-2014 Regular Season,PHI,Lorenzo Brown
2013-2014 Regular Season,UTA,Jeremy Evans
2013-2014 Regular Season,UTA,Trey Burke
2013-2014 Regular Season,PHI,Elliot Williams
2013-2014 Regular Season,CLE,Carrick Felix
2013-2014 Regular Season,ORL,Glen Davis
2013-2014 Regular Season,POR,Earl Watson
2013-2014 Regular Season,LAC,Antawn Jamison
2013-2014 Regular Season,CHI,Mike James
2013-2014 Regular Season,ORL,Tobias Harris
2013-2014 Regular Season,CHA,James Southerland
2013-2014 Regular Season,WAS,Chris Singleton
2013-2014 Regular Season,UTA,Andris Biedrins
2013-2014 Regular Season,NOP,Darius Miller
2013-2014 Regular Season,WAS,Otto Porter
2013-2014 Regular Season,ATL,Jared Cunningham
2013-2014 Regular Season,LAL,Kobe Bryant
2013-2014 Regular Season,SAC,Ray McCallum
2013-2014 Regular Season,LAC,Stephen Jackson
2013-2014 Regular Season,GSW,Hilton Armstrong
2013-2014 Regular Season,DAL,Brandan Wright
2013-2014 Regular Season,MEM,James Johnson
2013-2014 Regular Season,CHA,Chris Douglas-Roberts
2013-2014 Regular Season,IND,Danny Granger
2013-2014 Regular Season,NOP,Alexis Ajinca
2013-2014 Regular Season,LAL,Kendall Marshall
2013-2014 Regular Season,HOU,Isaiah Canaan
2013-2014 Regular Season,PHX,Leandro Barbosa
2013-2014 Regular Season,MIN,Chase Budinger
2013-2014 Regular Season,POR,CJ McCollum
2013-2014 Regular Season,LAC,Maalik Wayns
2013-2014 Regular Season,NYK,Jeremy Tyler
2013-2014 Regular Season,MIA,Greg Oden
2013-2014 Regular Season,ATL,James Nunnally
2013-2014 Regular Season,LAC,Hedo Turkoglu
2013-2014 Regular Season,BOS,Rajon Rondo
2013-2014 Regular Season,LAL,Manny Harris
2013-2014 Regular Season,DAL,Devin Harris
2013-2014 Regular Season,SAC,Carl Landry
2013-2014 Regular Season,OKC,Royal Ivey
2013-2014 Regular Season,SAS,Malcolm Thomas
2013-2014 Regular Season,HOU,Robert Covington
2013-2014 Regular Season,BOS,Chris Johnson
2013-2014 Regular Season,BOS,Vander Blue
2013-2014 Regular Season,SAS,Othyus Jeffers
2013-2014 Regular Season,SAS,Shannon Brown
2013-2014 Regular Season,LAC,Sasha Vujacic
2013-2014 Regular Season,NOP,Luke Babbitt
2013-2014 Regular Season,PHI,Arnett Moultrie
2013-2014 Regular Season,CHI,Jarvis Varnado
2013-2014 Regular Season,BKN,Jason Collins
2013-2014 Regular Season,ATL,Dexter Pittman
2013-2014 Regular Season,ORL,Adonis Thomas
2013-2014 Regular Season,WAS,Drew Gooden
2013-2014 Regular Season,ATL,Mike Muscala
2013-2014 Regular Season,PHX,Shavlik Randolph
2013-2014 Regular Season,MIA,DeAndre Liggins
2013-2014 Regular Season,BOS,Chris Babb
2013-2014 Regular Season,HOU,Troy Daniels
2013-2014 Regular Season,CHA,Justin Hamilton
2013-2014 Regular Season,BKN,Jorge Gutierrez
2013-2014 Regular Season,MIL,Chris Wright
2013-2014 Regular Season,PHI,Darius Johnson-Odom
2013-2014 Regular Season,OKC,Mustafa Shakur
2013-2014 Regular Season,CLE,Shane Edwards
2013-2014 Regular Season,CHA,DJ White
2013-2014 Regular Season,CLE,Seth Curry
2013-2014 Regular Season,SAC,Royce White
2013-2014 Regular Season,PHI,Casper Ware
2013-2014 Regular Season,MIL,DJ Stephens
2013-2014 Regular Season,CLE,Scotty Hopson
2013-2014 Regular Season,SAS,Damion James
2013-2014 Regular Season,NOP,Melvin Ely
2013-2014 Regular Season,HOU,Josh Powell
2012-2013 Regular Season,WAS,Tristan Thompson
2012-2013 Regular Season,WAS,Trevor Ariza
2012-2013 Regular Season,CLE,Alonzo Gee
2012-2013 Regular Season,WAS,Emeka Okafor
2012-2013 Regular Season,CLE,Kyrie Irving
2012-2013 Regular Season,WAS,Bradley Beal
2012-2013 Regular Season,CLE,Dion Waiters
2012-2013 Regular Season,CLE,Anderson Varejao
2012-2013 Regular Season,WAS,Trevor Booker
2012-2013 Regular Season,WAS,A.J. Price
2012-2013 Regular Season,CLE,CJ Miles
2012-2013 Regular Season,CLE,Tyler Zeller
2012-2013 Regular Season,WAS,Jan Vesely
2012-2013 Regular Season,WAS,Martell Webster
2012-2013 Regular Season,CLE,Daniel Gibson
2012-2013 Regular Season,WAS,Jordan Crawford
2012-2013 Regular Season,CLE,Luke Walton
2012-2013 Regular Season,WAS,Jannero Pargo
2012-2013 Regular Season,CLE,Donald Sloan
2012-2013 Regular Season,WAS,Chris Singleton
2012-2013 Regular Season,WAS,Earl Barron
2012-2013 Regular Season,BOS,Chris Bosh
2012-2013 Regular Season,BOS,Brandon Bass
2012-2013 Regular Season,MIA,LeBron James
2012-2013 Regular Season,MIA,Shane Battier
2012-2013 Regular Season,BOS,Kevin Garnett
2012-2013 Regular Season,MIA,Mario Chalmers
2012-2013 Regular Season,BOS,Paul Pierce
2012-2013 Regular Season,MIA,Dwyane Wade
2012-2013 Regular Season,BOS,Rajon Rondo
2012-2013 Regular Season,BOS,Courtney Lee
2012-2013 Regular Season,BOS,Jared Sullinger
2012-2013 Regular Season,MIA,Udonis Haslem
2012-2013 Regular Season,MIA,Ray Allen
2012-2013 Regular Season,MIA,Norris Cole
2012-2013 Regular Season,BOS,Jeff Green
2012-2013 Regular Season,BOS,Jason Terry
2012-2013 Regular Season,MIA,Rashard Lewis
2012-2013 Regular Season,BOS,Leandro Barbosa
2012-2013 Regular Season,MIA,Mike Miller
2012-2013 Regular Season,DAL,Dwight Howard
2012-2013 Regular Season,DAL,Elton Brand
2012-2013 Regular Season,LAL,Metta World Peace
2012-2013 Regular Season,DAL,Shawn Marion
2012-2013 Regular Season,DAL,Darren Collison
2012-2013 Regular Season,DAL,O.J. Mayo
2012-2013 Regular Season,LAL,Steve Nash
2012-2013 Regular Season,LAL,Pau Gasol
2012-2013 Regular Season,LAL,Kobe Bryant
2012-2013 Regular Season,DAL,Brandan Wright
2012-2013 Regular Season,DAL,Vince Carter
2012-2013 Regular Season,DAL,Eddy Curry
2012-2013 Regular Season,LAL,Jodie Meeks
2012-2013 Regular Season,DAL,Jae Crowder
2012-2013 Regular Season,LAL,Jordan Hill
2012-2013 Regular Season,LAL,Antawn Jamison
2012-2013 Regular Season,DAL,Rodrigue Beaubois
2012-2013 Regular Season,DAL,Dahntay Jones
2012-2013 Regular Season,LAL,Steve Blake
2012-2013 Regular Season,IND,Jonas Valanciunas
2012-2013 Regular Season,IND,Paul George
2012-2013 Regular Season,TOR,DeMar DeRozan
2012-2013 Regular Season,IND,Roy Hibbert
2012-2013 Regular Season,TOR,Kyle Lowry
2012-2013 Regular Season,TOR,Andrea Bargnani
2012-2013 Regular Season,IND,Gerald Green
2012-2013 Regular Season,TOR,Landry Fields
2012-2013 Regular Season,IND,David West
2012-2013 Regular Season,IND,George Hill
2012-2013 Regular Season,IND,Tyler Hansbrough
2012-2013 Regular Season,IND,Sam Young
2012-2013 Regular Season,TOR,Terrence Ross
2012-2013 Regular Season,IND,D.J. Augustin
2012-2013 Regular Season,IND,Ian Mahinmi
2012-2013 Regular Season,TOR,Jose Calderon
2012-2013 Regular Season,TOR,Ed Davis
2012-2013 Regular Season,TOR,Alan Anderson
2012-2013 Regular Season,TOR,Amir Johnson
2012-2013 Regular Season,IND,Lance Stephenson
2012-2013 Regular Season,TOR,Aaron Gray
2012-2013 Regular Season,TOR,John Lucas III
2012-2013 Regular Season,DEN,Lavoy Allen
2012-2013 Regular Season,DEN,Andre Iguodala
2012-2013 Regular Season,DEN,Jordan Hamilton
2012-2013 Regular Season,PHI,Jrue Holiday
2012-2013 Regular Season,PHI,Evan Turner
2012-2013 Regular Season,DEN,Kosta Koufos
2012-2013 Regular Season,DEN,Ty Lawson
2012-2013 Regular Season,PHI,Jason Richardson
2012-2013 Regular Season,PHI,Thaddeus Young
2012-2013 Regular Season,DEN,Kenneth Faried
2012-2013 Regular Season,PHI,Spencer Hawes
2012-2013 Regular Season,DEN,Corey Brewer
2012-2013 Regular Season,DEN,Wilson Chandler
2012-2013 Regular Season,DEN,Andre Miller
2012-2013 Regular Season,PHI,Dorell Wright
2012-2013 Regular Season,PHI,Nick Young
2012-2013 Regular Season,DEN,JaVale McGee
2012-2013 Regular Season,PHI,Maalik Wayns
2012-2013 Regular Season,DEN,Evan Fournier
2012-2013 Regular Season,DET,Greg Monroe
2012-2013 Regular Season,HOU,Omer Asik
2012-2013 Regular Season,DET,Rodney Stuckey
2012-2013 Regular Season,HOU,Marcus Morris
2012-2013 Regular Season,HOU,James Harden
2012-2013 Regular Season,DET,Brandon Knight
2012-2013 Regular Season,DET,Jason Maxiell
2012-2013 Regular Season,HOU,Jeremy Lin
2012-2013 Regular Season,DET,Tayshaun Prince
2012-2013 Regular Season,HOU,Chandler Parsons
2012-2013 Regular Season,HOU,Carlos Delfino
2012-2013 Regular Season,DET,Jonas Jerebko
2012-2013 Regular Season,DET,Will Bynum
2012-2013 Regular Season,DET,Kim English
2012-2013 Regular Season,DET,Andre Drummond
2012-2013 Regular Season,HOU,Greg Smith
2012-2013 Regular Season,HOU,Toney Douglas
2012-2013 Regular Season,HOU,Daequan Cook
2012-2013 Regular Season,DET,Kyle Singler
2012-2013 Regular Season,CHI,Joakim Noah
2012-2013 Regular Season,CHI,Kirk Hinrich
2012-2013 Regular Season,CHI,Luol Deng
2012-2013 Regular Season,SAC,Jason Thompson
2012-2013 Regular Season,SAC,DeMarcus Cousins
2012-2013 Regular Season,SAC,Tyreke Evans
2012-2013 Regular Season,CHI,Carlos Boozer
2012-2013 Regular Season,SAC,Isaiah Thomas
2012-2013 Regular Season,CHI,Richard Hamilton
2012-2013 Regular Season,SAC,James Johnson
2012-2013 Regular Season,CHI,Taj Gibson
2012-2013 Regular Season,SAC,Marcus Thornton
2012-2013 Regular Season,SAC,Aaron Brooks
2012-2013 Regular Season,CHI,Marco Belinelli
2012-2013 Regular Season,CHI,Nate Robinson
2012-2013 Regular Season,CHI,Jimmy Butler
2012-2013 Regular Season,SAC,Thomas Robinson
2012-2013 Regular Season,SAC,Francisco Garcia
2012-2013 Regular Season,SAC,Charles Hayes
2012-2013 Regular Season,CHI,Nazr Mohammed
2012-2013 Regular Season,SAS,Robin Lopez
2012-2013 Regular Season,SAS,Danny Green
2012-2013 Regular Season,NOH,Anthony Davis
2012-2013 Regular Season,NOH,Al-Farouq Aminu
2012-2013 Regular Season,SAS,Kawhi Leonard
2012-2013 Regular Season,SAS,Tim Duncan
2012-2013 Regular Season,NOH,Austin Rivers
2012-2013 Regular Season,NOH,Greivis Vasquez
2012-2013 Regular Season,SAS,Tony Parker
2012-2013 Regular Season,SAS,Boris Diaw
2012-2013 Regular Season,SAS,Stephen Jackson
2012-2013 Regular Season,NOH,Roger Mason Jr.
2012-2013 Regular Season,NOH,Jason Smith
2012-2013 Regular Season,SAS,Tiago Splitter
2012-2013 Regular Season,SAS,Matt Bonner
2012-2013 Regular Season,NOH,Ryan Anderson
2012-2013 Regular Season,NOH,Darius Miller
2012-2013 Regular Season,SAS,Gary Neal
2012-2013 Regular Season,SAS,Patty Mills
2012-2013 Regular Season,DAL,Al Jefferson
2012-2013 Regular Season,UTA,Marvin Williams
2012-2013 Regular Season,UTA,Paul Millsap
2012-2013 Regular Season,UTA,Gordon Hayward
2012-2013 Regular Season,UTA,Mo Williams
2012-2013 Regular Season,UTA,Jamaal Tinsley
2012-2013 Regular Season,UTA,Derrick Favors
2012-2013 Regular Season,UTA,Enes Kanter
2012-2013 Regular Season,UTA,Randy Foye
2012-2013 Regular Season,UTA,DeMarre Carroll
2012-2013 Regular Season,DAL,Bernard James
2012-2013 Regular Season,DAL,Jared Cunningham
2012-2013 Regular Season,UTA,Kevin Murphy
2012-2013 Regular Season,UTA,Alec Burks
2012-2013 Regular Season,UTA,Jeremy Evans
2012-2013 Regular Season,GSW,Marcin Gortat
2012-2013 Regular Season,GSW,Andrew Bogut
2012-2013 Regular Season,PHX,Jared Dudley
2012-2013 Regular Season,PHX,Goran Dragic
2012-2013 Regular Season,GSW,David Lee
2012-2013 Regular Season,GSW,Harrison Barnes
2012-2013 Regular Season,PHX,Michael Beasley
2012-2013 Regular Season,GSW,Klay Thompson
2012-2013 Regular Season,PHX,Luis Scola
2012-2013 Regular Season,GSW,Stephen Curry
2012-2013 Regular Season,GSW,Festus Ezeli
2012-2013 Regular Season,GSW,Brandon Rush
2012-2013 Regular Season,GSW,Jarrett Jack
2012-2013 Regular Season,PHX,Jermaine O'Neal
2012-2013 Regular Season,GSW,Carl Landry
2012-2013 Regular Season,PHX,Markieff Morris
2012-2013 Regular Season,PHX,Sebastian Telfair
2012-2013 Regular Season,PHX,Shannon Brown
2012-2013 Regular Season,GSW,Richard Jefferson
2012-2013 Regular Season,PHX,PJ Tucker
2012-2013 Regular Season,GSW,Draymond Green
2012-2013 Regular Season,LAC,DeAndre Jordan
2012-2013 Regular Season,LAC,Blake Griffin
2012-2013 Regular Season,MEM,Zach Randolph
2012-2013 Regular Season,MEM,Rudy Gay
2012-2013 Regular Season,MEM,Mike Conley
2012-2013 Regular Season,LAC,Caron Butler
2012-2013 Regular Season,LAC,Willie Green
2012-2013 Regular Season,MEM,Marc Gasol
2012-2013 Regular Season,LAC,Chris Paul
2012-2013 Regular Season,MEM,Tony Allen
2012-2013 Regular Season,MEM,Jerryd Bayless
2012-2013 Regular Season,LAC,Ryan Hollins
2012-2013 Regular Season,MEM,Marreese Speights
2012-2013 Regular Season,LAC,Jamal Crawford
2012-2013 Regular Season,MEM,Wayne Ellington
2012-2013 Regular Season,LAC,Eric Bledsoe
2012-2013 Regular Season,LAC,Lamar Odom
2012-2013 Regular Season,MEM,Quincy Pondexter
2012-2013 Regular Season,LAC,Ronny Turiaf
2012-2013 Regular Season,LAL,JJ Hickson
2012-2013 Regular Season,POR,Wesley Matthews
2012-2013 Regular Season,POR,Nicolas Batum
2012-2013 Regular Season,POR,Damian Lillard
2012-2013 Regular Season,POR,LaMarcus Aldridge
2012-2013 Regular Season,LAL,Devin Ebanks
2012-2013 Regular Season,POR,Meyers Leonard
2012-2013 Regular Season,POR,Nolan Smith
2012-2013 Regular Season,POR,Sasha Pavlovic
2012-2013 Regular Season,POR,Jared Jeffries
2012-2013 Regular Season,LAL,Robert Sacre
2012-2013 Regular Season,LAL,Chris Duhon
2012-2013 Regular Season,OKC,Kevin Durant
2012-2013 Regular Season,OKC,Thabo Sefolosha
2012-2013 Regular Season,OKC,Russell Westbrook
2012-2013 Regular Season,OKC,Serge Ibaka
2012-2013 Regular Season,OKC,Kendrick Perkins
2012-2013 Regular Season,OKC,Kevin Martin
2012-2013 Regular Season,OKC,Hasheem Thabeet
2012-2013 Regular Season,OKC,Eric Maynor
2012-2013 Regular Season,OKC,Nick Collison
2012-2013 Regular Season,SAS,DeJuan Blair
2012-2013 Regular Season,CHA,Brendan Haywood
2012-2013 Regular Season,CHA,Kemba Walker
2012-2013 Regular Season,CHA,Michael Kidd-Gilchrist
2012-2013 Regular Season,CHA,Gerald Henderson
2012-2013 Regular Season,CHA,Byron Mullens
2012-2013 Regular Season,CHA,Tyrus Thomas
2012-2013 Regular Season,CHA,Bismack Biyombo
2012-2013 Regular Season,CHA,Ramon Sessions
2012-2013 Regular Season,CHA,Reggie Williams
2012-2013 Regular Season,CHA,Ben Gordon
2012-2013 Regular Season,ORL,Nikola Vucevic
2012-2013 Regular Season,ORL,Glen Davis
2012-2013 Regular Season,DEN,Danilo Gallinari
2012-2013 Regular Season,ORL,Jameer Nelson
2012-2013 Regular Season,ORL,Arron Afflalo
2012-2013 Regular Season,ORL,Hedo Turkoglu
2012-2013 Regular Season,ORL,JJ Redick
2012-2013 Regular Season,ORL,Josh McRoberts
2012-2013 Regular Season,ORL,E'Twaun Moore
2012-2013 Regular Season,ORL,Ish Smith
2012-2013 Regular Season,ORL,Andrew Nicholson
2012-2013 Regular Season,ORL,Kyle O'Quinn
2012-2013 Regular Season,MIL,Monta Ellis
2012-2013 Regular Season,MIL,Ersan Ilyasova
2012-2013 Regular Season,MIL,Brandon Jennings
2012-2013 Regular Season,MIL,Tobias Harris
2012-2013 Regular Season,MIL,Samuel Dalembert
2012-2013 Regular Season,MIL,Larry Sanders
2012-2013 Regular Season,BOS,Darko Milicic
2012-2013 Regular Season,MIL,Mike Dunleavy
2012-2013 Regular Season,MIL,Ekpe Udoh
2012-2013 Regular Season,MIL,Beno Udrih
2012-2013 Regular Season,MIL,Marquis Daniels
2012-2013 Regular Season,MIL,Doron Lamb
2012-2013 Regular Season,BOS,Kris Joseph
2012-2013 Regular Season,BOS,Chris Wilcox
2012-2013 Regular Season,ATL,Josh Smith
2012-2013 Regular Season,ATL,Kyle Korver
2012-2013 Regular Season,ATL,Jeff Teague
2012-2013 Regular Season,HOU,Patrick Patterson
2012-2013 Regular Season,ATL,Devin Harris
2012-2013 Regular Season,ATL,Al Horford
2012-2013 Regular Season,ATL,Zaza Pachulia
2012-2013 Regular Season,ATL,Lou Williams
2012-2013 Regular Season,ATL,DeShawn Stevenson
2012-2013 Regular Season,ATL,Anthony Tolliver
2012-2013 Regular Season,HOU,Cole Aldrich
2012-2013 Regular Season,CLE,Samardo Samuels
2012-2013 Regular Season,CLE,Omri Casspi
2012-2013 Regular Season,CLE,Jon Leuer
2012-2013 Regular Season,CHI,Vladimir Radmanovic
2012-2013 Regular Season,CHI,Marquis Teague
2012-2013 Regular Season,NYK,Tyson Chandler
2012-2013 Regular Season,NYK,Carmelo Anthony
2012-2013 Regular Season,NYK,Jason Kidd
2012-2013 Regular Season,NYK,Raymond Felton
2012-2013 Regular Season,NYK,Ronnie Brewer
2012-2013 Regular Season,NYK,J.R. Smith
2012-2013 Regular Season,NYK,Kurt Thomas
2012-2013 Regular Season,NYK,Steve Novak
2012-2013 Regular Season,NYK,Pablo Prigioni
2012-2013 Regular Season,NYK,James White
2012-2013 Regular Season,NYK,Rasheed Wallace
2012-2013 Regular Season,MIA,James Jones
2012-2013 Regular Season,NYK,Chris Copeland
2012-2013 Regular Season,NOH,Brian Roberts
2012-2013 Regular Season,NOH,Xavier Henry
2012-2013 Regular Season,POR,Joel Freeland
2012-2013 Regular Season,OKC,Perry Jones
2012-2013 Regular Season,POR,Luke Babbitt
2012-2013 Regular Season,OKC,Jeremy Lamb
2012-2013 Regular Season,MIN,Nikola Pekovic
2012-2013 Regular Season,MIN,Luke Ridnour
2012-2013 Regular Season,MIN,Derrick Williams
2012-2013 Regular Season,MIN,Brandon Roy
2012-2013 Regular Season,MIN,Andrei Kirilenko
2012-2013 Regular Season,SAC,Travis Outlaw
